,Symbol,Insider,Ins-Count,Ins-Date,Ins-Amt,Representative,Rep-Date,Rep-Amt,Senator,Sen-Date,Sen-Amt,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,symbol.1,date.1,period.1,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare.1,freeCashFlowPerShare.1,cashPerShare.1,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio.1,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio.1,interestCoverage.1,incomeQuality,dividendYield.1,payoutRatio.1,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover.1,payablesTurnover.1,inventoryTurnover.1,roe,capexPerShare,Ins-Buy-Price,Mon-3-Price,Mon-6-Price,Mon-12-Price,Labels
6,SKYX,Wells Mark J,1,2016-09-01,405000,0,0,0,0,0,0,0.1267804643869757,0.0912841820107458,0.0724707897205906,258.6631779668329,129.84344914685255,193.6234108373045,0.0,193.6234108373045,0.0883659554090666,-0.7252066472242834,-23.81367021001225,-23.81367021001225,0.0,-2.933054246014577,0.6390597223404076,0.0245424188462708,1.0,32.83708209399167,-0.7252066472242834,5.591994336778619,-1.2183949045765845,-0.0420586363113349,-0.106905714916214,-3.3897536076627386,-0.5116832050499808,-0.2178819990147674,1.4111015060937748,0.0,0.6931424002624134,14.79328610632459,0.1231668289746197,-0.0757197210087643,-0.0760606848710518,0.1122458489362679,0.0,-1.8415195905019928,1.004502973039851,-0.5116832050499808,-0.8790302610328774,222.07550237367496,222.07550237367496,0.0,-2.15375545076124,-2.15375545076124,80.25669624367978,-0.8425485817169054,-43.38640922829709,-43.58177705934805,-43.58177705934805,8.510591734514195e-05,80.25669624367978,0.0,-3.48674742137005,-2.15375545076124,0.0411180643417012,-0.9791720239073386,-0.0757197210087643,-0.0760606848710518,0.1122458489362679,-1.5322073816846862,-1.6661526524281085,-1.5322073816846862,0.1567784744460368,148825449.29999998,150437084.29999998,-0.8425485817169054,80.25669624367978,-43.58177705934805,-43.38640922829709,-2.1537554507612398,-2.1537554507612398,81.12579827736457,-3.48674742137005,-44.05372535583501,-43.85624188101562,-0.2967187951234359,-0.0230486923851672,-1.2183949045765845,5.591994336778619,-0.0373535834371373,0.1267804643869757,-3.3897536076627386,0.0773303558108292,0.0,0.0,0.81357260263335,0.0,0.3988714073341586,0.0045029730398508,-0.0082923130683877,-0.0249144916241487,0.0,5.810045487500426,0.0245424188462708,-4.879245941383825,-1.705693950154263,-60994967.0,-75141187.0,-75335924.0,-0.0965806874746383,1154475.0,0.0,1319193.0,63.77996169045196,0.0,129.84344914685255,1.4111015060937748,0.0,0.6931424002624134,0.6390597223404076,-0.0003409638622874,3.3,2.0,2.0,2.0,Weak
7,SENEA,KAYSER KRAIG H,1,2016-03-10,362880,0,0,0,0,0,0,1.5343576557910414,0.1955657072484751,0.0395853615916523,63.3229792826436,149.85501549825233,165.46890080082198,23.56536305480446,141.90353774601752,0.1229135720202314,0.1115021355952595,0.1069255295026816,0.0720109764506082,0.3265314954666435,0.0324123975884668,0.0797469457199081,0.1005003013486656,0.6734685045333564,0.9589549915959412,0.1115021355952595,0.593559385931751,1.4603840398491308,0.0858470633979977,0.4720260610291292,24.943581780538302,0.1272598562404704,2.460384039849131,5.764100238727144,3.819164584508745,0.6005804990961389,2.277543277211288,0.4501035701230657,4.492401070657052,4.160046555937137,1.9252280245373747,0.0,0.1027376341399081,0.926018512262685,0.1272598562404704,0.1421960764220248,-13.516894977168947,-13.516894977168947,0.0,0.7499025055346015,0.7499025055346015,0.6771571146557828,2.350881587893198,7.1177088049029615,6.591130118235255,6.591130118235255,0.0061865304944557,0.6771571146557828,0.0,11.62737571700721,0.7499025055346015,43.72692741336929,3.148818740221594,4.492401070657052,4.160046555937137,1.9252280245373747,39.48513277588157,39.48513277588157,39.48513277588157,35.496473905769555,292665950.64,622552950.64,2.350881587893198,0.6771571146557828,6.591130118235255,7.1177088049029615,0.7499025055346015,0.7499025055346015,1.4404345939592502,11.62737571700721,14.020515520122514,15.140642799747068,0.106343084776143,0.1404946489678195,1.4603840398491308,0.593559385931751,6.161275260543125,1.5343576557910414,24.943581780538302,1.4266940847604666,0.0,0.0,0.0,0.0,0.0,-0.073981487737315,-0.0076006830202823,-0.6086714841578654,0.0,52.89101375478409,0.1005003013486656,0.0324123975884668,-18.119315574304554,256870000.0,390272000.0,167631000.0,0.8940328796326664,79138500.0,182417000.0,696442000.0,15.613885302569656,23.56536305480446,149.85501549825233,5.764100238727144,3.819164584508745,0.6005804990961389,0.0797469457199081,-0.3323545147199157,34.67,34.5,0.0,36.7,Buy
9,NBN,"MAGNOLIA CAPITAL FUND, LP",1,2016-02-19,791083,0,0,0,0,0,0,0.0,70.36356141797197,27.35490519373454,0.0,0.0,,0.0,,0.0,0.0,0.233566554375054,0.1506435173188218,0.3550295857988165,0.0019505626321858,0.0152164239658677,0.0,0.6449704142011834,0.0,0.0,0.8718120212369743,6.801043511643531,0.259218324834054,0.2706544910751217,0.0,-0.021254584783222,7.801043511643531,0.0,0.0,0.0,1.3682779813260844,0.012948201601385,-0.094566911267888,-0.138502865618013,17.857036379702468,0.0556192660550458,-0.0780858598946186,1.4646017699115044,-0.021254584783222,-0.3726298433635614,2.1523809523809523,2.7987616099071206,0.0556192660550458,0.8757590718330381,0.8757590718330381,8.670067763669344,14.38838510607798,-75.81070581570997,-111.0324939159292,-111.0324939159292,-1.4388385106077968,8.670067763669344,0.0009663917396739,14.958447234707837,0.8757590718330381,1.2110631988366596,0.182438819968138,-0.094566911267888,-0.138502865618013,17.857036379702468,11.989598895073511,11.785924363836148,11.989598895073511,4.644134984223332,100373374.5,76542374.5,14.38838510607798,8.670067763669344,-111.0324939159292,-75.81070581570997,0.8757590718330381,0.8757590718330381,6.611589746911981,14.958447234707837,-84.67076825221238,-57.81146110271904,0.0173751257112512,-0.0131907491064774,6.801043511643531,0.8718120212369743,-4.657221027946062,0.0,0.0,-0.518348623853211,0.0009663917396739,0.0556192660550458,0.4609138809708905,0.0,0.0021776063330652,0.4646017699115044,-0.0362788287121015,-0.7636363636363637,0.0255679364256715,7.015396365989689,0.0,0.0019548194594206,-63.6847473928457,-2426000.0,112666000.0,-779488000.0,0.371092284470348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152164239658677,-0.0439359543501249,9.91,10.86,11.0714055684,0.0,Strong Buy
10,MRCC,KOENIG THEODORE L,1,2016-12-09,287020,0,0,0,0,0,0,0.0696857533895619,0.0545768356896772,0.0402769631142843,149.6838747099768,0.0,,0.0,,0.0,1.0794663573085848,0.6983758700696056,0.6983758700696056,0.0,0.0093234557703724,0.015107471338885,0.0233513323601868,1.0,0.646963997850618,1.0794663573085848,0.3828579541054696,0.6203725003868884,0.3729918125219635,0.5433270746703697,4.324554608830364,-0.10138370351621,1.6203725003868883,2.4384724186704383,0.0,0.0,0.0,0.0133501974652177,-1.85352529082846,-1.85352529082846,0.3839578379073205,1.586378737541528,-5.575986078886311,1.0,-0.10138370351621,-0.20276740703242,0.0,-5.032984293193717,1.586378737541528,1.023656953326613,1.023656953326613,47.32077919566899,16.939581256921375,-8.486531086376088,-8.486531086376088,-8.486531086376088,-0.3858460175187647,47.32077919566899,0.0234123074455182,106.71488272486232,1.023656953326613,0.3324121087473488,0.232148595668102,-1.8535252908284596,-1.8535252908284596,0.3839578379073205,15.366475994601196,15.366475994601196,15.366475994601196,18.36525483642908,244743070.0,523223070.0,16.939581256921375,47.32077919566899,-8.486531086376088,-8.486531086376088,1.023656953326613,1.023656953326613,101.16455336426914,106.71488272486232,-18.142899199001352,-18.142899199001352,0.014758334117489,-0.1178337756407157,0.6203725003868884,0.3828579541054696,56.79787884968387,0.0696857533895619,4.324554608830364,-7.98421926910299,0.0234123074455182,1.586378737541528,0.1668600154679041,0.0,0.0,0.0,0.0,0.0,0.0,8.95903906714169,0.0233513323601868,0.0093234557703724,-9.046741435824924,-137987000.0,239087000.0,-137987000.0,1.189751011138205,2081000.0,2284000.0,0.0,36.90835266821346,0.0,0.0,2.4384724186704383,0.0,0.0,0.015107471338885,0.0,15.34,15.45,15.1,0.0,Weak
11,FF,"St. Albans Global Management, LLC",1,2016-02-25,999423,0,0,0,0,0,0,7.410952979218586,5.955533128745906,3.1728008567956665,651.3254310344828,1341.1631108052304,1501.7639020192123,716.159669649002,785.6042323702105,0.8713096362777515,0.7995984884270194,0.798092820028342,0.8752657061880019,-0.0966966300447601,0.0606143006977994,0.0751904679780467,0.0614768610573911,1.09669663004476,0.9981169694284447,0.7995984884270194,0.1938565841151972,0.2404740649062116,0.0,0.0,629.8604651162791,0.0,1.2404740649062116,0.5603957447512532,0.125670299256184,0.0671059316163,0.2724362583447277,0.0692524570187831,-0.4669290308357641,-0.4943710887591626,5.261054249797163,0.0884743818936148,-0.5992855455833727,1.0587713680476871,0.0,0.0,17.015088013411567,-14.195104895104896,0.0884743818936148,1.4884682316658722,1.4884682316658722,17.326733467170524,4.948992444429453,-27.307422110552764,-28.91231666584561,-28.91231666584561,0.0095506871734603,17.326733467170524,0.0044693128392831,14.531242354047068,1.4884682316658722,0.779142821442879,0.6819569918315138,-0.4669290308357641,-0.4943710887591626,5.261054249797163,9.06972665778093,9.03733904876488,9.06972665778093,0.0009891102185298,586891116.0,432842116.0,4.948992444429453,17.326733467170524,-28.91231666584561,-27.307422110552764,1.4884682316658722,1.4884682316658722,12.778758738781294,14.531242354047068,-21.323322134095275,-20.139685278243068,0.0505153327282602,-0.0366200806488268,0.2404740649062116,0.1938565841151972,-5.171685634672844,7.410952979218586,629.8604651162791,-0.6846898505751003,0.0044693128392831,0.0884743818936148,0.0534659896079357,0.0182451582427964,0.002878703928981,0.058771368047687,-0.0352208313651393,-0.4400590188122464,0.0180680207841284,11.79687157411546,0.0614768610573911,0.0607892950803873,4.869866909009405,311271000.0,392884000.0,265007000.0,0.0,44762000.0,26688500.0,49664500.0,160.60079121398203,716.159669649002,1341.1631108052304,0.5603957447512532,0.125670299256184,0.0671059316163,0.0751904679780467,-0.0274420579233985,12.62,11.17,11.82,0.0,Weak
12,TR,GORDON ELLEN R,1,2016-12-06,2051499,0,0,0,0,0,0,3.643425539977264,2.6840626674158186,1.231383360990971,163.09314917067778,50.70958315577085,90.92433226634893,10.46189436699338,80.46243789935555,0.3829960774212935,0.2107406751557494,0.2211669000896129,0.1536674232789753,0.3061675077639751,0.0308760043299938,0.040600853501198,0.0461517851162167,0.6948029891304348,1.049474193466249,0.2107406751557494,0.239282833989589,0.3146484624218451,0.0109141188002462,0.0111415340744198,0.0,3.1941613187366302,1.3149646264868926,2.23798486850006,8.602648511147688,1.774812459481987,1.0206365115094556,0.2009274553523295,0.3419226768483043,0.3058499960809012,1.64528062720451,0.1961448475748158,0.1362116797329856,0.894500472738733,3.1941613187366302,154.78048780487805,-9.478715459297984,8.636951343994555,0.1961448475748158,3.2455685995895536,3.2455685995895536,12.283932990703327,19.984608202225267,100.81903022762704,90.182670199673,90.182670199673,0.1284721160557473,12.283932990703327,0.0024536989365767,48.05848641625943,3.2455685995895536,2.5102302351646486,0.3857406120747277,0.3419226768483043,0.3058499960809012,1.64528062720451,9.500800569705897,6.159726786216308,9.500800569705897,0.1070461516275399,2289196900.3485,2202904900.3485,19.984608202225267,12.283932990703326,90.182670199673,100.81903022762704,3.2455685995895536,3.2455685995895536,11.820886257819668,48.05848641625943,86.78320597023715,97.01862504837928,0.0125096272826686,0.0099187623382432,0.3146484624218451,0.239282833989589,-1.882542868362494,3.643425539977264,0.0,0.8876455572262825,0.0024536989365767,0.1961448475748158,0.0,0.0,0.2676714638743094,-0.1054995272612669,-0.014370267819293,-0.5844609340899171,0.0,9.080694032207075,0.0461517851162167,0.0421614109062855,-0.0665620433204339,202304000.0,457292000.0,56904000.0,0.0112670664795202,57375000.0,13993500.0,79224500.0,40.21474911057808,10.46189436699338,50.70958315577085,2.23798486850006,8.602648511147688,1.774812459481987,0.040600853501198,-0.036072680767403,32.443,32.7264,30.5705,31.7347,Weak
13,ISD,Sullivan James Joseph,1,2016-04-06,1000369,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,15.84,15.98,15.37,Weak
14,DSU,"Saba Capital Management, L.P.",8,2016-10-17,754849,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,11.42,11.5,11.75,Buy
15,KYN,KAYNE RICHARD A,2,2016-10-26,382596,0,0,0,0,0,0,0.0,0.061119415379505,0.0033217073575817,-773.5688185140073,0.0,-190.7429963459196,130.50436469447138,-321.24736104039096,2.2557856272838004,2.59074299634592,-14.19062119366626,-8.791717417783191,0.3804557744302819,0.0364306263564326,0.0659328613838775,-0.0126588305311709,0.619544225569718,-5.477433004231312,2.59074299634592,0.4474587392116287,0.8098195935145011,0.3484600505877102,0.3484600505877102,-0.1543821448013064,0.0477369769427839,1.809819593514501,-0.4718390804597701,0.6896321070234114,0.0,0.0,-0.0041437440064604,0.4938162544169609,0.4938162544169609,0.0176678445229682,0.387226378498199,-3.404384896467721,1.0,0.0477369769427839,0.0,0.0,0.9999999999999994,0.3872263784981989,1.0174816323178808,1.0174816323178808,-135.6745453081608,3.858021671446384,39.85288075062613,39.85288075062613,39.85288075062613,-0.0528217819401293,-135.6745453081608,0.0250922889679509,6.67920409383357,1.0174816323178808,-0.1450530035335689,1.2752650176678446,0.4938162544169609,0.4938162544169609,0.0176678445229682,19.341872791519435,19.341872791519435,19.341872791519435,12.778710247349824,2227776033.96,3396776033.96,3.858021671446384,-135.6745453081608,39.85288075062613,39.85288075062613,1.0174816323178808,1.0174816323178808,-206.8682115688185,6.67920409383357,60.76522422110915,60.76522422110915,0.0648000507229588,0.0250922889679509,0.8098195935145011,0.4474587392116287,2.2986471606103507,0.0,-0.1543821448013064,0.3872263784981988,0.0250922889679509,0.387226378498199,-0.3258221680876979,0.0,0.0,0.0,0.0,0.0,0.0,23.55812618423079,-0.0126588305311709,0.0364306263564326,-15.415194346289752,-602100000.0,2189500000.0,-1773100000.0,0.5348253025804979,29750000.0,27900000.0,0.0,-190.7429963459196,130.50436469447138,0.0,-0.4718390804597701,0.6896321070234114,0.0,0.0659328613838775,0.0,19.5499992,20.9200001,20.1900005,15.5500002,Buy
16,FTF,"Saba Capital Management, L.P.",14,2016-04-14,452648,0,0,0,0,0,0,0.0,0.0,0.0,-401.119360013082,0.0,,0.0,,0.0,1.0205462784413504,1.0205462784413504,1.0205462784413504,0.0,-0.0091301704525313,-0.0138674566163734,-0.0091301704525313,1.0,1.0,1.0205462784413504,0.3416117529618742,0.5188606487109607,0.0,0.0,0.0,0.0,1.5188606487109606,-0.9099535858555818,0.0,0.0,0.0,-0.0089463561284801,,,0.0248911474102737,,,0.0,0.0,0.0,0.0,0.0,,0.9264918446585034,0.9264918446585034,-68.18321702597592,-16.702627422763747,0.0,0.0,0.0,0.0,-68.18321702597592,,-66.66386152127758,0.9264918446585034,-0.1663165877855216,-0.1697337747075782,,,0.0248911474102737,12.239719178726093,12.239719178726093,12.239719178726093,0.0,307717148.34,307041713.34,-16.702627422763747,-68.18321702597592,0.0,0.0,0.9264918446585034,0.9264918446585034,-68.03355578206937,-66.66386152127758,0.0,0.0,-0.0149677050006682,,0.5188606487109607,0.3416117529618742,0.146648169777387,0.0,0.0,0.0,,,-0.017995588279854,0.0,0.0,0.0,,0.0,,6.83692980037335,-0.0091301704525313,-0.0091301704525313,-6.18873638313075,0.0,332131524.0,-172329978.0,0.0,,,,-98.90614356486952,0.0,0.0,-0.9099535858555818,0.0,0.0,-0.0138674566163734,,11.2908,11.7,11.91,0.0,Buy
17,CIK,"Saba Capital Management, L.P.",2,2016-04-01,672047,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,2.9405,0.0,0.0,Weak
18,THMO,Boyalife (Hong Kong) Ltd,1,2016-12-26,15379413,0,0,0,0,0,0,3.086163203243791,2.183983781044095,1.421186011150532,291.6511813113884,126.67924528301889,198.593235195416,68.71698113207547,129.87625406334053,0.3668701884788957,-0.5171223785505707,-5.958322272365278,-5.958322272365278,0.0,-0.4563383145267866,-0.6178599939438985,-0.0430601914277503,1.0,11.522073921971252,-0.5171223785505707,0.261421164989326,0.3539516062432901,0.0,0.0,-0.0955557735700971,0.0,1.35395160624329,1.2514950166112957,1.3097199341021415,0.710455764075067,1.2510793756227168,0.0765883907695435,-149.4549494294906,-160.9114263892425,417.19430383304297,0.0,-0.5333156357844439,1.0766550522648084,0.0,0.0,13.045454545454543,13.045454545454543,0.0,0.6527376772097888,0.6527376772097888,6.294664613750995,-0.2641122922699933,-10.96255275080906,-11.802887804878049,-11.802887804878049,8.520999640583834e-05,6.294664613750995,0.0,-10.06896640711902,0.6527376772097888,280.23732926873623,-1669.7443205300729,-149.4549494294906,-160.9114263892425,417.19430383304297,2702.463886473422,179.21203244183317,2702.463886473422,1516.5697357240394,23712001.6,18104001.6,-0.2641122922699933,6.294664613750995,-11.802887804878049,-10.96255275080906,0.6527376772097888,0.6527376772097888,4.805946801168037,-10.06896640711902,-9.011449278247884,-8.369857420249652,-0.9465670751304268,-0.0912196294723596,0.3539516062432901,0.261421164989326,3.1190211345939933,3.086163203243791,-0.0955557735700971,0.0895076854533303,0.0,0.0,0.5784443854526148,0.177860366339262,0.6896004879536444,0.0766550522648083,-0.040881337934696,-0.5900383141762452,0.0791080435359702,10076.186472680229,-0.0430601914277503,-1.4701644068906792,-246.53743275725827,8232000.0,2409000.0,-680000.0,0.0,3355500.0,1711000.0,3487000.0,71.91398991239713,68.71698113207547,126.67924528301889,1.2514950166112957,1.3097199341021415,0.710455764075067,-0.6178599939438985,-11.456476959751893,1201.5,0.0,1435.5,1269.0,Strong Buy
19,RVT,HOGLUND PETER K,1,2016-12-20,297880,0,0,0,0,0,0,0.0,7.0,0.0357142857142857,737.5647668393783,0.0,181.86528497409327,0.0,181.86528497409327,0.6082901554404145,0.5658031088082901,19.60518134715026,19.60518134715026,0.0,0.1382159555815312,0.1459799382716049,0.0039970717423133,1.0,34.65018315018315,0.5658031088082901,0.0531852717708942,0.0561728395061728,0.0512445095168374,0.0512445095168374,0.0297175202743155,0.3457142857142856,1.056172839506173,0.4948717948717949,0.0,0.0,0.0,0.0070499707773232,0.2911803633738418,0.2911803633738418,0.0012032246420406,0.217770495269306,2.507772020725388,1.0,0.3457142857142856,0.0,0.0,0.587378640776699,0.217770495269306,0.8586750771604938,0.8586750771604938,115.32050777202072,1.4705361012738518,45.9852438016529,45.9852438016529,45.9852438016529,0.0121031550100518,115.32050777202072,0.0370222966781744,3.171572723372305,0.8586750771604938,0.1161111779569245,2.2763807002767416,0.2911803633738418,0.2911803633738418,0.0012032246420406,15.59379136084707,15.59379136084707,15.59379136084707,3.052941884249789,1112842900.0,1182742900.0,1.4705361012738518,115.32050777202072,45.9852438016529,45.9852438016529,0.8586750771604938,0.8586750771604938,122.5640310880829,3.171572723372305,48.873673553719016,48.873673553719016,0.1700060269064034,0.0217461063012577,0.0561728395061728,0.0531852717708942,0.1874396653437734,0.0,0.0297175202743155,0.1279137375125535,0.0370222966781744,0.217770495269306,0.0352331606217616,0.0,0.0,0.0,0.0,0.0,0.0,28.26113281884549,0.0039970717423133,0.1382159555815312,-0.6987727108651185,-2800000.0,1296000000.0,-72800000.0,0.0540123456790123,11000000.0,0.0,0.0,181.86528497409327,0.0,0.0,0.4948717948717949,0.0,0.0,0.1459799382716049,0.0,13.62,13.98,14.39,15.96,Strong Buy
20,COCP,Schinazi Raymond F,4,2016-09-01,1407500,0,0,0,0,0,0,1.7546556310966597,1.5512858409695536,1.4844812296778007,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0146583207660301,-0.0193426959894025,-0.0193942749060042,1.0,0.7676022835394862,0.0,0.2421779893526173,0.3195710680740621,0.0,0.0,0.0,0.0,1.319571068074062,0.0,0.0,0.0,0.0,0.0,-2.640770710414265,-2.649972002088182,2.5671603770229265,0.0,0.0,1.0034843205574913,0.0,0.0,287.0,287.0,0.0,2.005108409307511,2.005108409307511,0.0,-25.91557570886272,-64.52898365162036,-64.75382331591172,-64.75382331591172,-1.2631692646150778,0.0,0.0,-103.81104324196598,2.005108409307511,0.0,-1.6495871239850624,-2.640770710414265,-2.649972002088182,2.5671603770229265,85.28217187970249,-22.830960557342685,85.28217187970249,0.0,334518251.25,329496251.25,-25.91557570886272,0.0,-64.75382331591172,-64.52898365162036,2.005108409307511,2.005108409307511,0.0,-103.81104324196598,-63.78169788037166,-63.56023365162037,-0.009646708327398,-0.0154969122929133,0.3195710680740621,0.2421779893526173,1.5822306238185255,1.7546556310966597,0.0,1.6008676789587852,0.0,0.0,0.0,0.0,0.9606991660155896,0.0034843205574912,0.0,-0.3396226415094339,0.0,56.261073437683,-0.0193942749060042,-0.3729773462783171,-24.599908881653285,2553000.0,-44663000.0,-47379000.0,0.0,207000.0,2299000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0193426959894025,-0.0092012916739172,143.28,160.92,100.8,93.6,Strong Buy
21,RSF,Galley Patrick W.,2,2016-10-25,930842,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8659955506,14.1282820298,14.3690153094,14.7274372456,Buy
22,BBLG,"MUSCULOSKELETAL TRANSPLANT FOUNDATION, INC.",1,2016-02-29,1499999,0,0,0,0,0,0,0.9670075122776676,0.5198267724243703,0.5198267724243703,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-3.836814033367225,1.4048920404888872,116.87914422040942,1.0,1.0510486541496975,0.0,3.731038345147186,-1.3661610983151926,-86.4413575496383,-86.4413575496383,-19.58915502586129,-0.1800233080102811,-0.3661610983151926,0.0,0.0,0.0,0.0,0.0,-0.7286809078636979,-0.7286809078636979,0.8036954846819082,0.0,0.0,1.0,-0.1800233080102811,0.0,0.0,0.0,0.0,-1.0013361403187606,-1.0013361403187606,0.0,-0.1781873822792651,-5.6266054946054895,-5.62660549460549,-5.62660549460549,0.0014800703925433,0.0,0.0,-1.3423497928242754,-1.0013361403187606,0.0,-5.75237139066089,-0.7286809078636979,-0.7286809078636979,0.8036954846819082,-4.094529134537005,-4.094529134537005,-4.094529134537005,4.327091548184222,5688655.699999999,10189641.7,-0.1781873822792651,0.0,-5.62660549460549,-5.6266054946054895,-1.0013361403187606,-1.0013361403187606,0.0,-1.3423497928242754,-10.078496045609024,-10.078496045609024,-1.4030174123563148,-0.1777270506984629,-1.3661610983151926,3.731038345147186,-0.59294505169941,0.9670075122776676,-19.58915502586129,0.1266748716966933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.02060328627616,116.87914422040942,-3.836814033367225,-4.7900909348407215,-70774.0,-5681065.0,-5686869.0,-0.9885637640125576,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4048920404888872,0.0,4.1,0.0,3.0,0.0,Weak
24,THM,PAULSON & CO. INC.,1,2016-12-28,15566324,0,0,0,0,0,0,0.1288748189263863,0.1146412663539744,0.1146412663539744,0.0,0.0,,12711.56462585034,,0.0,0.0,0.0,0.0,0.0,-0.0266500700640046,-0.0364184414036761,-0.0342354690182553,1.0,1.0637634724459828,0.0,0.2682259581456284,0.3665420509668848,0.0,0.0,-405.5469722693832,0.0,1.3665420509668849,0.0,0.007080166969924,0.0,0.0,0.0,-0.0098430792464609,-0.0098430792464609,0.0151193838564204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4729941472806223,2.4729941472806223,0.0,-16.976249202080037,-90.39854071274704,-90.39854071274704,-90.39854071274704,-0.3395249840416007,0.0,0.0,-66.96449648951263,2.4729941472806223,0.0,-0.0131036012344083,-0.0098430792464609,-0.0098430792464609,0.0151193838564204,0.3598067552963886,0.3598067552963886,0.3598067552963886,3.0374170850241717e-05,103527211.179,101768088.179,-16.976249202080037,0.0,-90.39854071274704,-90.39854071274704,2.4729941472806223,2.4729941472806223,0.0,-66.96449648951263,-88.86249863913918,-88.86249863913918,-0.0147264567705196,-0.0110621254736581,0.3665420509668848,0.2682259581456284,1.1575218525371578,0.1288748189263863,-405.5469722693832,0.7511735949819919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32570261814135,-0.0342354690182553,-0.0266500700640046,-0.1167649221816579,-13367057.0,41863104.0,-13367057.0,0.0,0.0,156220.0,0.0,0.0,12711.56462585034,0.0,0.0,0.007080166969924,0.0,-0.0364184414036761,0.0,0.52,0.495,0.4807,0.4432,Weak
25,RMPL-P,Galley Patrick W.,1,2016-10-25,861684,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,0.0,0.0,18.5,Weak
